,Title_x,Artist_x,id,artist_genres_x,Year_x,is_top100_x,acousticness_x,danceability_x,duration_ms_x,energy_x,instrumentalness_x,key_x,liveness_x,loudness_x,mode_x,speechiness_x,tempo_x,time_signature_x,valence_x,Title_y,Artist_y,artist_genres_y,Year_y,is_top100_y,acousticness_y,danceability_y,duration_ms_y,energy_y,instrumentalness_y,key_y,liveness_y,loudness_y,mode_y,speechiness_y,tempo_y,time_signature_y,valence_y
414,Look Back at It,A Boogie Wit da Hoodie,3Ol2xnObFdKV9pmRD2t9x8,"['melodic rap', 'pop rap', 'rap', 'trap']",2018,0.0,0.407,0.791,179449.0,0.587,0.0,3.0,0.148,-5.075,0.0,0.0413,96.057,4.0,0.536,,,,,,,,,,,,,,,,,,
415,Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",2018,0.0,0.111,0.935,145627.0,0.552,0.0,10.0,0.0952,-9.373,0.0,0.335,99.993,4.0,0.615,,,,,,,,,,,,,,,,,,
416,SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,"['alternative r&b', 'viral pop']",2018,0.0,0.544,0.515,209274.0,0.479,0.00598,3.0,0.191,-7.458,1.0,0.0261,88.964,4.0,0.284,,,,,,,,,,,,,,,,,,
417,Thotiana,Blueface,3oh6SCCeLuXhFpEyepla6G,"['cali rap', 'trap']",2018,0.0,0.18,0.906,129264.0,0.382,0.0,10.0,0.113,-12.89,0.0,0.269,104.025,4.0,0.391,,,,,,,,,,,,,,,,,,
418,,,3hB5DgAiMAQ4DzYbsMq1IT,,,,,,,,,,,,,,,,,Love Yourself,Justin Bieber,"['canadian pop', 'pop', 'post-teen pop']",2016,1.0,0.835,0.609,233720.0,0.378,0.0,4.0,0.28,-9.828,1.0,0.438,100.418,4.0,0.515
419,,,69bp2EbF7Q2rqc5N3ylezZ,,,,,,,,,,,,,,,,,Sorry,Justin Bieber,"['canadian pop', 'pop', 'post-teen pop']",2016,1.0,0.0797,0.654,200787.0,0.76,0.0,0.0,0.299,-3.669,0.0,0.045,99.945,4.0,0.41
420,,,1xznGGDReH1oQq0xzbwXa3,,,,,,,,,,,,,,,,,One Dance,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.00784,0.791,173987.0,0.619,0.00423,1.0,0.351,-5.886,1.0,0.0532,103.989,4.0,0.371
421,,,14WWzenpaEgQZlqPq2nk4v,,,,,,,,,,,,,,,,,Work,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2016,1.0,0.0752,0.725,219320.0,0.534,0.0,11.0,0.0919,-6.238,1.0,0.0946,91.974,4.0,0.558
422,,,3CRDbSIZ4r5MsZ0YwxuEkn,,,,,,,,,,,,,,,,,Stressed Out,Twenty One Pilots,"['modern rock', 'rock']",2016,1.0,0.0462,0.734,202333.0,0.637,2.29e-05,4.0,0.0602,-5.677,0.0,0.141,169.977,4.0,0.648
423,,,5OOkp4U9P9oL23maHFHL1h,,,,,,,,,,,,,,,,,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",2016,1.0,0.028,0.576,246761.0,0.766,1.68e-06,10.0,0.366,-4.943,0.0,0.449,144.833,4.0,0.236
424,,,0ENSn4fwAbCGeFGVUbXEU3,,,,,,,,,,,,,,,,,Hello,Adele,"['british soul', 'pop', 'uk pop']",2016,1.0,0.336,0.481,295493.0,0.451,0.0,5.0,0.0872,-6.095,0.0,0.0347,157.966,4.0,0.289
425,,,3kfxarilcBr81mb2hmZLeh,,,,,,,,,,,,,,,,,Needed Me,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2016,1.0,0.11,0.671,191600.0,0.314,0.0,5.0,0.0825,-8.091,0.0,0.244,110.898,4.0,0.296
426,,,6Knv6wdA0luoMUuuoYi2i1,,,,,,,,,,,,,,,,,My House,Flo Rida,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",2016,1.0,0.0215,0.688,192191.0,0.702,0.0,7.0,0.128,-4.792,0.0,0.0499,94.006,4.0,0.74
427,,,1PiKcVhlmHPvL7IPjx9dJk,,,,,,,,,,,,,,,,,I Took A Pill In Ibiza,Mike Posner,"['dance pop', 'pop', 'pop rap']",2016,1.0,0.618,0.636,280800.0,0.319,1.7e-06,10.0,0.125,-10.065,1.0,0.0718,74.109,4.0,0.378
428,,,2aFiaMXmWsM3Vj72F9ksBl,,,,,,,,,,,,,,,,,Cake By The Ocean,DNCE,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",2016,1.0,0.156,0.774,219147.0,0.764,0.0,4.0,0.0383,-5.445,0.0,0.0518,118.997,4.0,0.912
429,,,40YcuQysJ0KlGQTeGUosTC,,,,,,,,,,,,,,,,,"Me, Myself & I",G-Eazy,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",2016,1.0,0.0186,0.757,251467.0,0.672,0.0,0.0,0.158,-6.524,0.0,0.0955,111.996,4.0,0.382
430,,,2Z8WuEywRWYTKe1NybPQEW,,,,,,,,,,,,,,,,,Ride,Twenty One Pilots,"['modern rock', 'rock']",2016,1.0,0.00835,0.645,214507.0,0.713,0.0,6.0,0.113,-5.355,1.0,0.0393,74.989,4.0,0.566
431,,,1WP1r7fuvRqZRnUaTi2I1Q,,,,,,,,,,,,,,,,,Stitches,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2016,1.0,0.0152,0.746,206880.0,0.754,0.0,1.0,0.0486,-6.681,1.0,0.067,149.882,4.0,0.764
432,,,2FBUoWkIuQXwayw2RNo5l6,,,,,,,,,,,,,,,,,Hotline Bling,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.00347,0.903,267067.0,0.62,0.000119,2.0,0.0504,-8.094,1.0,0.0587,134.96,4.0,0.539
433,,,6DNtNfH8hXkqOX1sjqmI7p,,,,,,,,,,,,,,,,,Cold Water (feat. Justin Bieber & MØ),Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']",2016,1.0,0.0736,0.608,185352.0,0.798,0.0,6.0,0.156,-5.092,0.0,0.0432,92.943,4.0,0.501
434,,,4BHzQ9C00ceJxfG16AlNWb,,,,,,,,,,,,,,,,,Send My Love (To Your New Lover),Adele,"['british soul', 'pop', 'uk pop']",2016,1.0,0.0415,0.69,223080.0,0.524,3.16e-06,6.0,0.17,-8.39,0.0,0.103,164.023,4.0,0.562
435,,,3vv9phIu6Y1vX3jcqaGz5Z,,,,,,,,,,,,,,,,,Roses,The Chainsmokers,"['electropop', 'pop', 'tropical house']",2016,1.0,0.0435,0.713,226739.0,0.802,0.00377,4.0,0.309,-7.055,1.0,0.0561,100.001,4.0,0.343
436,,,76t5B0ttSAje5KHmQbv88t,,,,,,,,,,,,,,,,,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2016,1.0,0.107,0.683,187973.0,0.797,0.0,10.0,0.114,-4.085,0.0,0.246,82.916,4.0,0.758
437,,,11KJSRSgaDxqydKYiD2Jew,,,,,,,,,,,,,,,,,Too Good,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.0573,0.804,263373.0,0.648,3.49e-05,7.0,0.102,-7.805,1.0,0.117,117.983,4.0,0.392
438,,,3pzjHKrQSvXGHQ98dx18HI,,,,,,,,,,,,,,,,,What Do You Mean?,Justin Bieber,"['canadian pop', 'pop', 'post-teen pop']",2016,1.0,0.59,0.845,205680.0,0.567,0.00142,5.0,0.0811,-8.118,0.0,0.0956,125.02,4.0,0.793
439,,,25khomWgBVamSdKw7hzm3l,,,,,,,,,,,,,,,,,The Hills,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016,1.0,0.0861,0.356,242253.0,0.567,0.0,0.0,0.137,-7.011,0.0,0.0798,135.553,5.0,0.109
440,,,7K5dzhGda2vRTaAWYI3hrb,,,,,,,,,,,,,,,,,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0114,0.632,215414.0,0.701,0.0,7.0,0.108,-5.921,1.0,0.146,162.958,4.0,0.497
441,,,3pXF1nA74528Edde4of9CC,,,,,,,,,,,,,,,,,Don't,Bryson Tiller,"['pop', 'pop rap', 'rap', 'trap']",2016,1.0,0.222,0.765,198293.0,0.356,0.0,11.0,0.0963,-5.556,0.0,0.196,97.001,4.0,0.19
442,,,2h1IPjP471JJRSShTHRUhi,,,,,,,,,,,,,,,,,Dangerous Woman,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0612,0.677,235947.0,0.604,0.0,7.0,0.353,-5.32,1.0,0.0385,134.052,3.0,0.297
443,,,46gjYTEK7W8ZTABcglGP2f,,,,,,,,,,,,,,,,,Jumpman,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.0462,0.853,205879.0,0.558,0.0,1.0,0.341,-7.448,1.0,0.202,142.079,4.0,0.654
444,,,6ZANrVuAMp2rpjhfbOuJly,,,,,,,,,,,,,,,,,Same Old Love,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0223,0.672,229080.0,0.593,0.0,11.0,0.214,-4.01,0.0,0.0304,98.02,4.0,0.438
445,,,6F609ICg9Spjrw1epsAnpa,,,,,,,,,,,,,,,,,Controlla,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.0773,0.607,245227.0,0.476,0.0,10.0,0.113,-11.076,0.0,0.249,122.976,5.0,0.347
446,,,2YlZnw2ikdb837oKMKjBkW,,,,,,,,,,,,,,,,,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",2016,1.0,0.4,0.63,225053.0,0.53,0.0,0.0,0.177,-7.259,1.0,0.0434,108.038,3.0,0.417
447,,,3nnG7AM9QopHVPEuLX3Khk,,,,,,,,,,,,,,,,,Let It Go,James Bay,"['neo mellow', 'pop', 'pop rock', 'uk pop']",2016,1.0,0.818,0.546,260533.0,0.311,1.65e-05,1.0,0.107,-10.396,1.0,0.0288,147.464,4.0,0.246
448,,,3ge54HUrk1ht3EX5SMhIzZ,,,,,,,,,,,,,,,,,NO,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",2016,1.0,0.0125,0.471,213507.0,0.802,1.45e-06,1.0,0.702,-3.599,0.0,0.27,88.615,4.0,0.653
449,,,6WLS56xiRrXjSm9RSdL3zD,,,,,,,,,,,,,,,,,Never Forget You,Zara Larsson,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",2016,1.0,0.00312,0.583,213428.0,0.732,9.86e-06,11.0,0.269,-5.728,0.0,0.0457,145.992,4.0,0.276
450,,,4pdPtRcBmOSQDlJ3Fk945m,,,,,,,,,,,,,,,,,Let Me Love You,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop']",2016,1.0,0.0784,0.476,205947.0,0.718,1.02e-05,8.0,0.122,-5.309,1.0,0.0576,199.864,4.0,0.142
451,,,4pdPtRcBmOSQDlJ3Fk945m,,,,,,,,,,,,,,,,,Let Me Love You,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop']",2017,1.0,0.0784,0.476,205947.0,0.718,1.02e-05,8.0,0.122,-5.309,1.0,0.0576,199.864,4.0,0.142
452,,,27PmvZoffODNFW2p7ehZTQ,,,,,,,,,,,,,,,,,Don't Mind,Kent Jones,"['miami hip hop', 'viral trap']",2016,1.0,0.0235,0.464,198237.0,0.771,0.0,8.0,0.063,-4.503,1.0,0.336,158.777,4.0,0.69
453,,,6chK7QlDILELjoh0I98KpW,,,,,,,,,,,,,,,,,H.O.L.Y.,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016,1.0,0.379,0.526,194187.0,0.675,0.0,7.0,0.0727,-3.989,0.0,0.0339,78.0,4.0,0.537
454,,,7yHEDfrJNd0zWOfXwydNH0,,,,,,,,,,,,,,,,,Into You,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0161,0.636,244453.0,0.727,1.12e-06,9.0,0.151,-5.852,1.0,0.106,107.988,4.0,0.358
455,,,6ZSO7kPn8IMJFymyticbJO,,,,,,,,,,,,,,,,,Gold,Kiiara,"['dance pop', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'post-teen pop']",2016,1.0,0.615,0.6,225882.0,0.412,0.0025,8.0,0.134,-9.343,1.0,0.344,113.049,5.0,0.408
456,,,43PuMrRfbyyuz4QpZ3oAwN,,,,,,,,,,,,,,,,,Exchange,Bryson Tiller,"['pop', 'pop rap', 'rap', 'trap']",2016,1.0,0.108,0.53,194613.0,0.433,0.0,6.0,0.135,-10.598,1.0,0.185,160.14,4.0,0.274
457,,,5NQbUaeTEOGdD6hHcre0dZ,,,,,,,,,,,,,,,,,679 (feat. Remy Boyz),Fetty Wap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.00256,0.618,196693.0,0.717,0.0,7.0,0.625,-5.738,1.0,0.318,190.05,4.0,0.603
458,,,4sw7dHjD6EsGs0d57AHgdy,,,,,,,,,,,,,,,,,oui,Jeremih,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2016,1.0,0.203,0.41,238320.0,0.726,0.0,5.0,0.107,-3.845,1.0,0.15,77.226,5.0,0.552
459,,,3CJvmtWw2bJsudbAC5uCQk,,,,,,,,,,,,,,,,,Hands To Myself,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0147,0.811,200680.0,0.499,2.44e-06,5.0,0.342,-7.161,0.0,0.118,111.016,4.0,0.466
460,,,0wdKiSBUT7aZkXUIdJWcwC,,,,,,,,,,,,,,,,,2 Phones,Kevin Gates,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.157,0.895,240000.0,0.681,0.0,7.0,0.189,-5.267,0.0,0.358,121.918,4.0,0.554
461,,,5aAx2yezTd8zXrkmtKl66Z,,,,,,,,,,,,,,,,,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016,1.0,0.165,0.681,230453.0,0.594,3.49e-06,7.0,0.134,-7.028,1.0,0.282,186.054,4.0,0.535
462,,,5aAx2yezTd8zXrkmtKl66Z,,,,,,,,,,,,,,,,,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2017,1.0,0.165,0.681,230453.0,0.594,3.49e-06,7.0,0.134,-7.028,1.0,0.282,186.054,4.0,0.535
463,,,0lDBERpbbSfh3og8dSszfj,,,,,,,,,,,,,,,,,For Free,DJ Khaled,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2016,1.0,0.0173,0.916,183695.0,0.571,1.11e-06,10.0,0.153,-8.241,0.0,0.2,103.521,4.0,0.498
464,,,15O20RQyWJgKrkHID9ynT9,,,,,,,,,,,,,,,,,Never Be Like You,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",2016,1.0,0.441,0.443,233337.0,0.558,0.0,0.0,0.163,-5.436,1.0,0.0624,116.838,4.0,0.248
465,,,7fPHfBCyKE3aVCBjE4DAvl,,,,,,,,,,,,,,,,,In The Night,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016,1.0,0.0696,0.48,235653.0,0.682,0.0,7.0,0.0463,-4.94,1.0,0.13,167.939,3.0,0.506
466,,,1m4dXbkplvaOO4Wbdjbwxs,,,,,,,,,,,,,,,,,Me Too,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",2016,1.0,0.0963,0.934,181240.0,0.694,1.21e-06,11.0,0.479,-5.849,0.0,0.1,123.822,4.0,0.835
467,,,70eDxAyAraNTiD6lx2ZEnH,,,,,,,,,,,,,,,,,Ex's & Oh's,Elle King,[],2016,1.0,0.0183,0.612,202173.0,0.921,0.0,7.0,0.0576,-2.879,1.0,0.0848,139.986,4.0,0.453
468,,,6uTb5oNK9RkTjxmh73W7MG,,,,,,,,,,,,,,,,,Die A Happy Man,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",2016,1.0,0.418,0.595,227427.0,0.389,1.39e-06,2.0,0.116,-9.245,1.0,0.0349,166.052,4.0,0.4
469,,,1Bi5t0q9j3nYXIZuZgSGvr,,,,,,,,,,,,,,,,,White Iverson,Post Malone,"['dfw rap', 'melodic rap', 'rap']",2016,1.0,0.221,0.677,256533.0,0.577,0.0,7.0,0.0776,-7.671,1.0,0.0355,130.05,4.0,0.329
470,,,2wJhFcye5iiW2mVBpGednz,,,,,,,,,,,,,,,,,Close,Nick Jonas,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",2016,1.0,0.253,0.653,234213.0,0.623,0.0,6.0,0.144,-5.273,0.0,0.082,123.999,4.0,0.401
471,,,6cSsWi1c3ewIEmbqdUWsUM,,,,,,,,,,,,,,,,,Unsteady,X Ambassadors,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",2016,1.0,0.175,0.376,193546.0,0.662,0.000691,0.0,0.203,-6.124,1.0,0.057,107.209,4.0,0.236
472,,,5w1vhNA2OEWUQ371QzyMmM,,,,,,,,,,,,,,,,,Down In the DM (feat. Nicki Minaj) - Remix,Yo Gotti,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.00243,0.791,259072.0,0.634,5.43e-05,1.0,0.0812,-7.684,0.0,0.0639,152.961,4.0,0.323
473,,,5eG6cZTO4G5hFcnjyGR1ao,,,,,,,,,,,,,,,,,LUV,Tory Lanez,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",2016,1.0,0.0118,0.688,228640.0,0.541,0.0,11.0,0.123,-8.128,0.0,0.114,95.109,4.0,0.247
474,,,6RsWqX8zABZLhZydXxEFOm,,,,,,,,,,,,,,,,,Can't Feel My Face,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016,1.0,0.124,0.702,213520.0,0.77,0.0,9.0,0.103,-5.416,0.0,0.0482,107.951,4.0,0.593
475,,,3RiPr603aXAoi4GHyXx0uy,,,,,,,,,,,,,,,,,Hymn for the Weekend,Coldplay,"['permanent wave', 'pop']",2016,1.0,0.255,0.49,258827.0,0.743,7.21e-06,0.0,0.3,-5.155,0.0,0.0409,89.974,4.0,0.363
476,,,70WRVxQNMSM0BvhqxcYj0J,,,,,,,,,,,,,,,,,Say It,Tory Lanez,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",2016,1.0,0.0834,0.384,237787.0,0.517,1.41e-05,4.0,0.129,-10.574,0.0,0.0708,107.262,4.0,0.229
477,,,1wHZx0LgzFHyeIZkUydNXq,,,,,,,,,,,,,,,,,Antidote,Travis Scott,['rap'],2016,1.0,0.00767,0.713,262693.0,0.526,0.000148,1.0,0.124,-5.046,1.0,0.032,131.05,4.0,0.131
478,,,4h0zU3O9R5xzuTmNO7dNDU,,,,,,,,,,,,,,,,,Lost Boy,Ruth B.,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2016,1.0,0.965,0.71,275280.0,0.0565,0.0,7.0,0.0889,-15.099,1.0,0.0534,123.994,4.0,0.348
479,,,4pLwZjInHj3SimIyN9SnOz,,,,,,,,,,,,,,,,,Side To Side,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.0408,0.648,226160.0,0.738,0.0,6.0,0.292,-5.883,0.0,0.247,159.145,4.0,0.603
480,,,4pLwZjInHj3SimIyN9SnOz,,,,,,,,,,,,,,,,,Side To Side,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.0408,0.648,226160.0,0.738,0.0,6.0,0.292,-5.883,0.0,0.247,159.145,4.0,0.603
481,,,4OZEu0Vwq0RB2LAq14v99n,,,,,,,,,,,,,,,,,Middle,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop']",2016,1.0,0.0199,0.611,220573.0,0.7,0.0,9.0,0.0549,-5.331,1.0,0.0436,104.981,4.0,0.213
482,,,5a7NdkF09AfD0H607eiOkX,,,,,,,,,,,,,,,,,On My Mind,Ellie Goulding,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",2016,1.0,0.258,0.702,213445.0,0.705,5.93e-06,0.0,0.0879,-6.666,1.0,0.0543,154.911,4.0,0.743
483,,,1snt6FNtZASSQrJuS9serg,,,,,,,,,,,,,,,,,Pop Style,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2016,1.0,0.187,0.791,209453.0,0.49,1.95e-06,11.0,0.104,-9.05,1.0,0.242,133.085,4.0,0.0499
484,,,7IWkJwX9C0J7tHurTD7ViL,,,,,,,,,,,,,,,,,When We Were Young,Adele,"['british soul', 'pop', 'uk pop']",2016,1.0,0.348,0.381,290907.0,0.594,0.0,3.0,0.0925,-5.97,1.0,0.0486,143.86,4.0,0.273
485,,,6QzJcnl5cvlDHVrx9mhE99,,,,,,,,,,,,,,,,,Hide Away,Daya,"['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",2016,1.0,0.225,0.885,192376.0,0.801,1.65e-06,11.0,0.0733,-4.716,0.0,0.0882,95.011,4.0,0.466
486,,,4WjH9Bzt3kx7z8kl0awxh4,,,,,,,,,,,,,,,,,Lean On (feat. MØ & DJ Snake),Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']",2016,1.0,0.00346,0.723,176561.0,0.809,0.00123,7.0,0.565,-3.081,0.0,0.0625,98.007,4.0,0.274
487,,,7crplFzt7spG80NCbpmuCp,,,,,,,,,,,,,,,,,I Know What You Did Last Summer,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2016,1.0,0.123,0.657,223827.0,0.769,0.0,9.0,0.245,-4.591,0.0,0.115,113.966,4.0,0.712
488,,,61QSuw5VlC0LTS8WMO356g,,,,,,,,,,,,,,,,,All The Way Up,Fat Joe,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2016,1.0,0.062,0.536,191942.0,0.721,0.0,10.0,0.824,-6.44,0.0,0.386,117.139,5.0,0.393
489,,,1CvhKmrutTAta5awpJcFDn,,,,,,,,,,,,,,,,,Watch Me (Whip / Nae Nae),Silentó,['pinoy hip hop'],2016,1.0,0.234,0.819,185131.0,0.768,0.0,8.0,0.334,-8.522,1.0,0.134,139.982,4.0,0.964
490,,,6dlpABcXrQKRU9G00i6Zba,,,,,,,,,,,,,,,,,Back To Sleep,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",2016,1.0,0.0424,0.647,201253.0,0.646,0.0,9.0,0.0888,-5.483,0.0,0.243,92.981,4.0,0.721
491,,,4DRDMf5vftalExCy0fHbHl,,,,,,,,,,,,,,,,,No Limit,Usher,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",2016,1.0,0.0794,0.717,228905.0,0.516,0.0,10.0,0.164,-6.466,0.0,0.0601,127.026,4.0,0.258
492,,,376KnY4TrgBITxjlnbnmIy,,,,,,,,,,,,,,,,,Cut It (feat. Young Dolph),O.T. Genasis,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",2016,1.0,0.135,0.875,222600.0,0.673,0.0,7.0,0.292,-4.184,1.0,0.0932,130.0,4.0,0.231
493,,,10I3CmmwT0BkOVhduDy53o,,,,,,,,,,,,,,,,,Really Really,Kevin Gates,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.00427,0.762,232093.0,0.666,0.0,0.0,0.127,-6.055,1.0,0.0916,118.97,4.0,0.278
494,,,7nD9nN3jord9wWcfW3Gkcm,,,,,,,,,,,,,,,,,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'viral pop']",2016,1.0,0.023,0.689,210573.0,0.791,0.0,0.0,0.0526,-5.194,0.0,0.053,95.04,4.0,0.755
495,,,2zDt2TfQbxiSPjTVJTgbwz,,,,,,,,,,,,,,,,,Starving,Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop']",2016,1.0,0.409,0.724,181880.0,0.628,0.0,4.0,0.105,-4.219,1.0,0.0962,99.898,4.0,0.524
496,,,2zDt2TfQbxiSPjTVJTgbwz,,,,,,,,,,,,,,,,,Starving,Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop']",2017,1.0,0.409,0.724,181880.0,0.628,0.0,4.0,0.105,-4.219,1.0,0.0962,99.898,4.0,0.524
497,,,69uxyAqqPIsUyTO8txoP2M,,,,,,,,,,,,,,,,,Adventure of a Lifetime,Coldplay,"['permanent wave', 'pop']",2016,1.0,0.00205,0.638,263787.0,0.924,0.000173,7.0,0.149,-3.887,1.0,0.0359,111.995,4.0,0.529
498,,,1qosWrKxri24ZIzH4ZDFcp,,,,,,,,,,,,,,,,,Humble And Kind,Tim McGraw,"['contemporary country', 'country', 'country road']",2016,1.0,0.675,0.476,257347.0,0.48,2.45e-06,11.0,0.122,-7.31,1.0,0.026,151.478,3.0,0.148
499,,,6BbINUfGabVyiNFJpQXn3x,,,,,,,,,,,,,,,,,Wicked,Future,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.00191,0.718,173347.0,0.679,0.0104,11.0,0.385,-5.899,0.0,0.0706,157.97,4.0,0.205
500,,,0zMxL4BTjSqCsUtfdlcL8G,,,,,,,,,,,,,,,,,Tiimmy Turner,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",2016,1.0,0.168,0.602,239853.0,0.723,0.0,6.0,0.0781,-3.021,1.0,0.0405,122.812,4.0,0.293
501,,,7wqSzGeodspE3V6RBD5W8L,,,,,,,,,,,,,,,,,See You Again (feat. Charlie Puth),Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2016,1.0,0.369,0.689,229526.0,0.481,1.03e-06,10.0,0.0649,-7.503,1.0,0.0815,80.025,4.0,0.283
502,,,3NLnwwAQbbFKcEcV8hDItk,,,,,,,,,,,,,,,,,Perfect,One Direction,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",2016,1.0,0.0598,0.647,230333.0,0.823,0.0,2.0,0.119,-5.231,1.0,0.0762,99.933,4.0,0.396
503,,,0FE9t6xYkqWXU2ahLh6D8X,,,,,,,,,,,,,,,,,Shape of You,Ed Sheeran,"['pop', 'uk pop']",2017,1.0,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931
