,Title,Artist,id,artist_genres,Year,is_top100,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
353,God is a woman,Ariana Grande,5OCJzvD7sykQEKHH7qAC3C,"['dance pop', 'pop', 'post-teen pop']",2018,0,0.0233,0.602,197547,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268
354,Be Alright,Dean Lewis,3EPXxR3ImUwfayaurPi3cm,"['australian pop', 'pop']",2018,0,0.697,0.553,196373,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
355,"Fire On Fire - From ""Watership Down""",Sam Smith,5rFj8OzffT0iggSjcBaeND,"['pop', 'post-teen pop', 'uk pop']",2018,0,0.476,0.584,246735,0.407,0.0,1,0.18,-7.356,0,0.046,115.124,4,0.341
356,Promises (with Sam Smith),Calvin Harris,5N5k9nd479b1xpDZ4usjrg,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",2018,0,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
357,You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,"['pop', 'viral pop']",2018,0,0.918,0.331,204326,0.235,0.0,10,0.137,-7.7,1,0.0299,171.232,3,0.218
358,Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,"['pop', 'viral pop']",2018,0,0.839,0.682,260285,0.173,3.26e-05,1,0.0983,-8.749,1,0.0314,112.663,4,0.236
359,Armed And Dangerous,Juice WRLD,5wujBwqG7INdStqGd4tRMX,"['chicago rap', 'melodic rap']",2018,0,0.186,0.736,169999,0.67,0.0,10,0.114,-6.702,1,0.311,130.032,4,0.845
360,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2018,0,0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152,0,0.136,80.02,4,0.294
361,Lean Wit Me,Juice WRLD,3oDkdAySo1VQQG0ptV7uwa,"['chicago rap', 'melodic rap']",2018,0,0.0414,0.665,175755,0.651,0.0,1,0.0896,-5.515,1,0.156,163.935,4,0.237
362,Kiss and Make Up,Dua Lipa,7jr3iPu4O4bTCVwLMbdU2i,"['dance pop', 'pop', 'uk pop']",2018,0,0.0658,0.678,189173,0.729,0.0,8,0.303,-4.188,1,0.137,99.895,4,0.643
363,a lot,21 Savage,2t8yVaLvJ0RenpXUIAC52d,"['atl hip hop', 'rap', 'trap']",2018,0,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274
364,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,1KVczjazCcCCgM3gXXUl47,"['pop', 'pop rap', 'post-teen pop']",2018,0,0.168,0.612,223543,0.601,0.0,8,0.117,-7.089,1,0.164,147.018,4,0.525
365,Chlorine,Twenty One Pilots,23OXdR7YuUBVWh5hSnYJau,"['modern rock', 'rock']",2018,0,0.0735,0.609,324467,0.674,0.06,10,0.345,-7.388,0,0.0548,90.009,4,0.315
366,This Feeling,The Chainsmokers,4NBTZtAt1F13VvlSKe6KTl,"['electropop', 'pop', 'tropical house']",2018,0,0.0558,0.575,197947,0.571,0.0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449
367,Woman Like Me (feat. Nicki Minaj),Little Mix,222B3aljXx6fFwKmFjuBED,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",2018,0,0.177,0.754,229720,0.854,0.0,5,0.0808,-3.449,0,0.0608,75.002,4,0.8
368,Flames,David Guetta,33IOhptvC2Qoy2UhjiHXLV,"['dance pop', 'edm', 'pop']",2018,0,0.0723,0.609,195000,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362
369,Rise,Jonas Blue,3u1S1OmAUhx5DRlLrXqyp3,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",2018,0,0.323,0.69,194408,0.784,0.0,1,0.203,-4.653,1,0.032,106.066,4,0.669
370,REMEDY,Alesso,6jreFSOTUAViWjKyzOC4Kg,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",2018,0,0.269,0.601,190295,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483
371,Look Alive (feat. Drake),BlocBoy JB,4qKcDkK6siZ7Jp1Jb4m0aL,"['rap', 'southern hip hop', 'trap', 'vapor trap']",2018,0,0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595
372,Faded,Alan Walker,698ItKASDavgwZ3WjaWjtz,['electro house'],2018,0,0.0281,0.468,212107,0.627,7.97e-06,6,0.11,-5.085,1,0.0476,179.642,4,0.159
373,MIA (feat. Drake),Bad Bunny,116H0KvKr2Zl4RPuVBruDO,"['latin', 'reggaeton', 'trap latino']",2018,0,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
374,Nice For What,Drake,3CA9pLiwRIGtUBiMjbZmRw,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",2018,0,0.0891,0.586,210747,0.909,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,0.757
375,Psycho (feat. Ty Dolla $ign),Post Malone,3swc6WTsr7rl9DqQKQA55C,"['dfw rap', 'melodic rap', 'rap']",2018,0,0.546,0.75,221440,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.459
376,Jackie Chan,Tiësto,4kWO6O1BUXcZmaxitpVUwp,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'trance', 'tropical house']",2018,0,0.374,0.747,215760,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
377,Youth (feat. Khalid),Shawn Mendes,1h0yImRPIVAjhhHeNVlTuC,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2018,0,0.56,0.534,190867,0.596,0.0,6,0.133,-6.653,0,0.117,100.121,4,0.324
378,Everyday,Logic,4EAV2cKiqKP5UPZmY6dejk,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",2018,0,0.0425,0.667,204747,0.741,0.0,1,0.0761,-4.099,1,0.0378,149.908,4,0.422
379,comethru,Jeremy Zucker,18uwL0vNUanqZH0ro2QcOP,"['pop', 'post-teen pop']",2018,0,0.607,0.795,181613,0.178,0.0,0,0.623,-11.991,1,0.0574,93.982,4,0.608
380,Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,"['hip hop', 'pittsburgh rap', 'rap']",2018,0,0.367,0.52,345133,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177
381,Can We Kiss Forever?,Kina,58wyJLv6yH1La9NIZPl3ne,[],2018,0,0.894,0.522,187932,0.128,0.026,4,0.0941,-18.717,1,0.0357,109.986,4,0.124
382,Tadow,Masego,51rPRW8NjxZoWPPjnRGzHw,"['alternative r&b', 'indie soul']",2018,0,0.669,0.704,301893,0.487,8.64e-05,9,0.111,-6.407,0,0.0604,121.726,4,0.313
383,breathin,Ariana Grande,4OafepJy2teCjYJbvFE60J,"['dance pop', 'pop', 'post-teen pop']",2018,0,0.0211,0.568,198160,0.656,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,0.364
384,Yes Indeed,Lil Baby,6vN77lE9LK6HP2DewaN6HZ,"['atl hip hop', 'atl trap', 'rap']",2018,0,0.035,0.964,142273,0.346,0.0,5,0.108,-9.309,0,0.53,119.958,4,0.562
385,Djadja,Aya Nakamura,7sKDftgGirHWTVFMtJoDoh,['basshall'],2018,0,0.0617,0.829,171133,0.797,0.0,5,0.112,-5.428,1,0.109,97.972,4,0.549
386,STARGAZING,Travis Scott,7wBJfHzpfI3032CSD7CE2m,['rap'],2018,0,0.00947,0.487,270715,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564
387,Ruin My Life,Zara Larsson,5tAa8Uaqr4VvA3693mbIhU,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",2018,0,0.423,0.665,190932,0.699,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585
388,Glow Now,Marina Maximilian,4bxWLeQxTDbSH5Hi79F2NI,['israeli pop'],2018,0,0.409,0.576,198860,0.726,2.31e-06,5,0.155,-6.286,0,0.0553,144.958,4,0.544
389,Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,"['la indie', 'pop']",2018,0,0.513,0.689,190920,0.516,0.0,8,0.163,-5.857,1,0.0444,124.876,4,0.209
390,What Lovers Do (feat. SZA),Maroon 5,0GxQ1A5L9xnMOytbP6eKBG,"['pop', 'pop rock']",2018,0,0.0788,0.799,199849,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419
391,Walk It Talk It,Migos,6n4U3TlzUGhdSFbUUhTvLP,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",2018,0,0.0876,0.907,276147,0.633,2.6e-06,2,0.106,-5.145,1,0.184,145.914,4,0.395
392,Taste (feat. Offset),Tyga,5IaHrVsrferBYDm0bDyABy,"['pop rap', 'rap', 'trap']",2018,0,0.0236,0.884,232959,0.559,0.0,0,0.101,-7.442,1,0.12,97.994,4,0.342
393,Electricity (with Dua Lipa),Silk City,5N4erncE7kuUccm7zEmwzk,"['edm', 'house']",2018,0,0.0104,0.588,238173,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
394,September,"Earth, Wind & Fire",7Cuk8jsPPoNYQWXK9XRFvG,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",2018,0,0.165,0.694,215080,0.831,0.000892,9,0.25,-7.288,1,0.0301,125.901,4,0.98
395,YOSEMITE,Travis Scott,7lAK3oHbfEnvUQWosrMMpR,['rap'],2018,0,0.283,0.785,150043,0.554,3.4e-06,0,0.116,-6.571,1,0.0409,128.047,4,0.144
396,Someone You Loved,Lewis Capaldi,2TIlqbIneP0ZY1O0EzYLlc,"['pop', 'uk pop']",2018,0,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
397,All The Stars (with SZA),Kendrick Lamar,3GCdLUSnKSMJhs4Tj6CV3s,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",2018,0,0.0605,0.698,232187,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552
398,I Love,Joyner Lucas,30z4LVkScpeNhwHFIB8Ewa,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2018,0,0.274,0.671,210197,0.565,6.51e-05,11,0.37,-7.401,0,0.16,150.014,4,0.561
399,Always Remember Us This Way,Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,"['dance pop', 'pop', 'post-teen pop']",2018,0,0.299,0.553,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.296
400,Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,"['folk-pop', 'neo-singer-songwriter', 'pop']",2018,0,0.286,0.672,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.741,4,0.754
401,River,Bishop Briggs,3mRLHiSHYtC8Hk7bzZdUs1,"['electropop', 'modern alternative rock', 'modern rock', 'pop']",2018,0,0.302,0.733,216133,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545
402,Polaroid,Jonas Blue,1wsLHgXJ4SKIfd5ePSX1hD,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",2018,0,0.293,0.652,193377,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
403,Born To Be Yours,Kygo,0kHyKhJMukHEPfeh8s7rdM,"['edm', 'pop', 'tropical house']",2018,0,0.3,0.688,193321,0.688,0.0,3,0.0982,-5.84,1,0.0357,114.011,4,0.451
404,bitches broken hearts,Billie Eilish,5t3Vk8bRKylx4fjj7qlbib,"['electropop', 'pop']",2018,0,0.919,0.777,176472,0.422,0.00877,0,0.0958,-10.114,1,0.0482,120.041,4,0.187
405,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,5CLGzJsGqhCEECcpnFQA8x,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky']",2018,0,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55
406,Toy,Netta,6n2eIfLj0wOOUkUfNmYzlh,"['eurovision', 'israeli pop']",2018,0,0.0696,0.786,180231,0.712,0.0,3,0.236,-5.349,0,0.0677,130.144,4,0.795
407,Lost In Japan,Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",2018,0,0.255,0.713,201200,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,4,0.425
408,High On Life (feat. Bonn),Martin Garrix,4ut5G4rgB1ClpMTMfjoIuy,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",2018,0,0.0129,0.414,230762,0.486,0.0,6,0.111,-6.431,0,0.0311,128.038,4,0.368
409,Myself,Bazzi,5YLHLxoZsodDWjqSgjhBf3,"['pop', 'post-teen pop']",2018,0,0.465,0.745,167553,0.561,1.12e-06,9,0.0338,-5.513,0,0.072,195.918,4,0.902
410,Look Back at It,A Boogie Wit da Hoodie,3Ol2xnObFdKV9pmRD2t9x8,"['melodic rap', 'pop rap', 'rap', 'trap']",2018,0,0.407,0.791,179449,0.587,0.0,3,0.148,-5.075,0,0.0413,96.057,4,0.536
411,Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",2018,0,0.111,0.935,145627,0.552,0.0,10,0.0952,-9.373,0,0.335,99.993,4,0.615
412,SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,"['alternative r&b', 'viral pop']",2018,0,0.544,0.515,209274,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284
413,Thotiana,Blueface,3oh6SCCeLuXhFpEyepla6G,"['cali rap', 'trap']",2018,0,0.18,0.906,129264,0.382,0.0,10,0.113,-12.89,0,0.269,104.025,4,0.391
